track_id,track_genre,set,genre_id
49407,Experimental,training,38
49408,Experimental,training,38
49441,Rock,validation,12
49473,Pop,training,10
49476,Hip-Hop,training,21
49477,Pop,test,10
49478,Hip-Hop,training,21
49479,Hip-Hop,validation,21
49812,Rock,training,12
49817,Rock,training,12
49842,Folk,training,17
49843,Folk,training,17
49844,Folk,training,17
49845,Folk,training,17
49846,Folk,training,17
49847,Folk,training,17
49848,Folk,training,17
49849,Folk,training,17
49856,Folk,training,17
49857,Folk,training,17
50264,Hip-Hop,training,21
50272,Pop,training,10
50276,Folk,training,17
50283,International,training,2
50323,Folk,training,17
50444,Rock,validation,12
50445,Rock,validation,12
50446,Rock,validation,12
50447,Rock,validation,12
50448,Rock,validation,12
50449,Rock,validation,12
50539,Rock,training,12
50543,Rock,training,12
50752,Rock,test,12
50753,Rock,test,12
50754,Rock,test,12
50836,Experimental,training,38
50952,Folk,training,17
50955,Instrumental,training,1235
50956,Instrumental,training,1235
51004,International,training,2
51005,International,training,2
51006,International,training,2
51111,Experimental,training,38
51112,Experimental,training,38
51113,Experimental,training,38
51114,Experimental,training,38
51115,Experimental,training,38
51117,Experimental,training,38
51118,Experimental,training,38
51120,Pop,training,10
51157,Experimental,validation,38
51158,Experimental,validation,38
51203,Experimental,training,38
51260,Pop,test,10
51261,Pop,validation,10
51262,Pop,training,10
51263,Pop,training,10
51265,Pop,training,10
51267,Pop,training,10
51268,Pop,training,10
51269,Pop,training,10
51271,Pop,training,10
51272,Pop,test,10
51273,Pop,training,10
51274,Pop,training,10
51275,Pop,training,10
51276,Pop,training,10
51278,Pop,validation,10
51291,Pop,validation,10
51292,Pop,validation,10
51301,Experimental,test,38
51305,Experimental,test,38
51333,Folk,training,17
51479,Experimental,training,38
51655,Folk,validation,17
51659,Folk,validation,17
51661,Folk,validation,17
51776,Instrumental,training,1235
51784,Electronic,training,15
51785,Electronic,training,15
51918,Folk,validation,17
51919,Folk,validation,17
51923,Electronic,training,15
51954,Electronic,training,15
51991,International,training,2
51992,International,training,2
51998,International,training,2
51999,International,training,2
52000,International,training,2
52001,International,training,2
52034,Pop,training,10
52035,Pop,training,10
52036,Pop,training,10
52037,Pop,training,10
52039,Pop,training,10
52040,Pop,training,10
52041,Pop,training,10
52042,Pop,training,10
52044,Pop,training,10
52045,Pop,training,10
52118,International,training,2
52119,International,training,2
52120,International,training,2
52121,International,training,2
52122,International,training,2
52123,International,training,2
52124,International,training,2
52125,International,training,2
52126,International,training,2
52127,International,training,2
52128,International,training,2
52129,International,training,2
52141,Experimental,training,38
52375,Pop,validation,10
52380,Pop,validation,10
52389,Pop,validation,10
52393,Pop,validation,10
52409,Electronic,training,15
52446,Instrumental,training,1235
52447,Instrumental,training,1235
52448,Instrumental,training,1235
52449,Instrumental,training,1235
52451,Instrumental,training,1235
52452,Instrumental,validation,1235
52500,Folk,training,17
52501,Folk,training,17
52502,Folk,training,17
52508,Folk,training,17
52522,Rock,training,12
52579,Hip-Hop,training,21
52628,Electronic,training,15
52629,Electronic,training,15
52630,Electronic,training,15
52631,Electronic,training,15
52632,Electronic,training,15
52633,Electronic,training,15
52634,Electronic,training,15
52635,Electronic,training,15
52636,Electronic,training,15
52637,Electronic,training,15
52638,Electronic,training,15
52639,Electronic,training,15
52641,Electronic,training,15
52642,Electronic,training,15
52644,Electronic,training,15
52645,Electronic,training,15
52646,Electronic,training,15
52647,Electronic,training,15
52648,Electronic,training,15
52649,Electronic,training,15
52650,Electronic,training,15
52859,Experimental,training,38
52860,Experimental,training,38
52861,Experimental,training,38
52862,Experimental,training,38
52945,Folk,validation,17
52946,Folk,validation,17
52947,Folk,validation,17
52948,Folk,validation,17
52950,Folk,validation,17
52951,Folk,validation,17
52953,Folk,validation,17
52954,Folk,validation,17
52955,Folk,validation,17
53152,International,training,2
53154,International,training,2
53156,International,training,2
53157,International,training,2
53158,International,training,2
53159,International,training,2
53160,International,training,2
53228,Pop,test,10
53229,Pop,test,10
53299,International,training,2
53300,International,training,2
53301,International,training,2
53302,International,training,2
53379,Hip-Hop,training,21
53381,Hip-Hop,training,21
53457,Electronic,training,15
53496,Electronic,training,15
53576,Folk,training,17
53578,Folk,training,17
53586,Folk,test,17
53587,Folk,test,17
53588,Folk,test,17
53589,Folk,test,17
53591,Pop,training,10
53592,Pop,training,10
53675,Experimental,training,38
53723,International,training,2
53724,International,training,2
53725,International,training,2
53726,International,training,2
53727,International,training,2
53728,International,training,2
53729,Experimental,training,38
53807,Rock,training,12
53862,Electronic,training,15
53863,Electronic,training,15
53937,Pop,training,10
54019,Experimental,training,38
54031,Pop,training,10
54032,Pop,training,10
54033,Pop,training,10
54034,Pop,training,10
54037,Pop,training,10
54039,Pop,training,10
54061,Folk,training,17
54062,Folk,training,17
54063,Folk,training,17
54064,Folk,training,17
54149,Instrumental,training,1235
54150,Instrumental,training,1235
54151,Instrumental,training,1235
54152,Instrumental,training,1235
54153,Instrumental,training,1235
54154,Instrumental,training,1235
54155,Instrumental,training,1235
54156,Instrumental,training,1235
54158,Instrumental,training,1235
54159,Instrumental,training,1235
54160,Instrumental,training,1235
54163,Rock,training,12
54234,Pop,training,10
54235,Pop,training,10
54236,Pop,training,10
54237,Pop,training,10
54297,Folk,training,17
54335,Electronic,training,15
54365,Hip-Hop,training,21
54376,Hip-Hop,training,21
54433,International,training,2
54436,International,training,2
54437,International,training,2
54438,International,training,2
54442,International,training,2
54443,International,training,2
54463,International,validation,2
54464,International,validation,2
54465,International,validation,2
54466,International,validation,2
54467,International,validation,2
54468,International,validation,2
54469,International,validation,2
54470,International,validation,2
54475,International,training,2
54476,International,training,2
54479,International,training,2
54480,International,training,2
54481,International,training,2
54482,International,training,2
54496,Experimental,training,38
54554,Experimental,validation,38
54568,International,training,2
54570,International,training,2
54576,International,training,2
54578,International,training,2
54580,International,training,2
54621,Rock,training,12
54623,Rock,training,12
54624,Rock,training,12
54625,Rock,training,12
54626,Rock,training,12
54662,Electronic,training,15
54664,Pop,training,10
54665,Pop,training,10
54666,Pop,training,10
54667,Pop,training,10
54703,Folk,test,17
54719,Electronic,training,15
54735,Rock,training,12
54753,Hip-Hop,training,21
54874,Electronic,training,15
54942,Rock,training,12
55076,Pop,training,10
55097,Hip-Hop,training,21
55100,Hip-Hop,training,21
55101,Hip-Hop,training,21
55102,Hip-Hop,training,21
55113,Hip-Hop,training,21
55119,Hip-Hop,training,21
55120,Hip-Hop,training,21
55121,Hip-Hop,training,21
55122,Hip-Hop,training,21
55123,Hip-Hop,training,21
55124,Hip-Hop,training,21
55149,Electronic,training,15
55183,Electronic,validation,15
55186,Electronic,validation,15
55231,International,training,2
55232,International,training,2
55233,International,training,2
55234,International,training,2
55235,International,training,2
55236,International,training,2
55237,International,training,2
55238,International,training,2
55240,International,training,2
55241,International,training,2
55242,International,training,2
55285,Pop,training,10
55286,Pop,training,10
55287,Pop,training,10
55288,Pop,training,10
55289,Pop,training,10
55290,Pop,training,10
55291,Pop,training,10
55292,Pop,training,10
55293,Pop,training,10
55294,Pop,training,10
55295,Pop,training,10
55402,Rock,training,12
55430,Pop,training,10
55436,Pop,training,10
55437,Pop,training,10
55480,Experimental,training,38
55481,Experimental,training,38
55549,Hip-Hop,training,21
55572,Hip-Hop,training,21
55709,Rock,training,12
55710,Rock,training,12
55711,Rock,training,12
55712,Rock,training,12
55713,Rock,training,12
55714,Rock,training,12
55715,Rock,training,12
55716,Rock,training,12
55717,Rock,training,12
55718,Rock,training,12
55719,Rock,training,12
55782,Electronic,validation,15
55783,Electronic,training,15
55786,Electronic,training,15
55807,Electronic,training,15
55808,Electronic,training,15
55809,Electronic,training,15
55810,Electronic,training,15
55811,Electronic,training,15
55826,International,training,2
55827,International,training,2
55828,International,training,2
55830,International,training,2
55831,International,training,2
55832,International,training,2
55833,International,training,2
55900,Hip-Hop,training,21
56010,Experimental,training,38
56015,Experimental,training,38
56020,Experimental,training,38
56028,Electronic,training,15
56029,Electronic,training,15
56030,International,training,2
56031,Experimental,training,38
56033,Experimental,training,38
56034,Electronic,training,15
56036,Electronic,training,15
56247,Pop,training,10
56248,Pop,training,10
56249,Pop,training,10
56273,Pop,training,10
56274,Pop,training,10
56275,Pop,training,10
56460,Pop,validation,10
56465,International,training,2
56466,International,training,2
56467,International,training,2
56468,International,training,2
56469,International,training,2
56470,International,training,2
56471,International,training,2
56472,International,training,2
56474,International,training,2
56493,Hip-Hop,training,21
56495,Hip-Hop,training,21
56496,Hip-Hop,training,21
56497,Hip-Hop,training,21
56498,Hip-Hop,training,21
56499,Hip-Hop,training,21
56516,Folk,training,17
56517,Folk,training,17
56518,Folk,training,17
56519,Folk,training,17
56520,Folk,training,17
56521,Folk,training,17
56523,Electronic,test,15
56552,Rock,validation,12
56559,Rock,validation,12
56639,Hip-Hop,training,21
56640,Hip-Hop,training,21
56641,Hip-Hop,training,21
56645,Rock,training,12
56646,Rock,training,12
56648,Rock,training,12
56649,Rock,training,12
56650,Rock,training,12
56651,Rock,training,12
56686,International,training,2
56687,International,training,2
56688,International,training,2
56689,International,training,2
56690,International,training,2
56691,International,training,2
56692,International,training,2
56693,International,training,2
56694,International,training,2
56695,International,training,2
56696,International,training,2
56795,Electronic,training,15
56796,Electronic,training,15
56797,Electronic,training,15
56798,Electronic,training,15
56799,Electronic,training,15
56800,Electronic,training,15
56801,Electronic,training,15
56802,Electronic,training,15
56803,Electronic,training,15
56804,Electronic,training,15
56805,Electronic,training,15
56874,Electronic,validation,15
56888,Experimental,training,38
56895,Pop,test,10
56929,Rock,test,12
57078,Pop,validation,10
57164,Folk,training,17
57175,Folk,training,17
57176,Folk,training,17
57177,Folk,training,17
57178,Pop,training,10
57179,Pop,training,10
57180,Pop,training,10
57271,Experimental,test,38
57272,Experimental,test,38
57273,Experimental,test,38
57274,Experimental,test,38
57344,Experimental,training,38
57360,Experimental,training,38
57371,Instrumental,training,1235
57417,Electronic,training,15
57418,Instrumental,training,1235
57435,Pop,validation,10
57437,Pop,validation,10
57439,Pop,validation,10
57440,Experimental,training,38
57442,Experimental,training,38
57500,Rock,training,12
57540,Electronic,test,15
57569,Rock,training,12
57626,Experimental,training,38
57627,Experimental,training,38
57628,Experimental,training,38
57629,Experimental,training,38
57630,Experimental,training,38
57639,Folk,training,17
57640,Folk,training,17
57648,Folk,training,17
57658,Rock,training,12
57661,Rock,training,12
57662,Rock,training,12
57663,Rock,training,12
57665,International,training,2
57691,International,training,2
57697,International,training,2
57819,Hip-Hop,training,21
57820,Hip-Hop,training,21
57821,Hip-Hop,training,21
57822,Hip-Hop,training,21
57823,Hip-Hop,training,21
57891,Rock,validation,12
57892,Rock,validation,12
57936,Experimental,training,38
57937,Experimental,training,38
57938,Experimental,training,38
57939,Experimental,training,38
57943,Experimental,training,38
57968,Rock,training,12
58052,Experimental,training,38
58053,Experimental,training,38
58054,Experimental,training,38
58060,Experimental,training,38
58061,Experimental,training,38
58063,Experimental,training,38
58068,Experimental,training,38
58070,Experimental,training,38
58115,Pop,training,10
58116,Pop,training,10
58117,Pop,training,10
58135,Folk,training,17
58140,Folk,training,17
58161,Pop,training,10
58162,Pop,training,10
58164,Pop,training,10
58166,Pop,training,10
58169,Pop,training,10
58170,Pop,training,10
58173,Pop,training,10
58174,Pop,training,10
58207,Hip-Hop,validation,21
58212,Hip-Hop,training,21
58213,Hip-Hop,training,21
58215,Hip-Hop,training,21
58221,Rock,training,12
58225,Rock,training,12
58333,Rock,validation,12
58334,Rock,validation,12
58341,Electronic,training,15
58474,Pop,training,10
58539,Rock,validation,12
58540,Rock,validation,12
58541,Rock,validation,12
58542,Rock,validation,12
58543,Rock,validation,12
59078,Rock,training,12
59373,Rock,training,12
59374,Rock,training,12
59443,Pop,validation,10
59445,Pop,validation,10
59446,Pop,validation,10
59448,Pop,validation,10
59449,Pop,validation,10
59451,Pop,validation,10
59454,Pop,validation,10
59561,Rock,training,12
59562,Rock,test,12
59581,International,test,2
59653,International,training,2
59654,International,training,2
59656,International,training,2
59657,International,training,2
59658,International,training,2
59659,International,training,2
59660,International,training,2
59663,International,training,2
59664,International,training,2
59666,International,training,2
59667,International,training,2
59669,International,training,2
59671,International,training,2
59673,International,training,2
59675,International,training,2
59676,International,training,2
59677,International,training,2
59678,International,training,2
59679,International,training,2
59680,International,training,2
59681,International,training,2
59682,International,training,2
59683,International,training,2
59684,International,training,2
59685,International,training,2
59686,International,training,2
59687,International,training,2
59688,International,training,2
59695,International,test,2
59702,International,training,2
59706,International,training,2
59707,International,training,2
59708,International,training,2
59709,International,training,2
59710,International,training,2
59711,International,validation,2
59718,International,validation,2
59719,International,training,2
59720,International,training,2
59721,International,training,2
59723,International,training,2
59724,International,training,2
59725,International,training,2
59726,International,training,2
59727,International,training,2
59823,Experimental,training,38
59876,Rock,training,12
59930,Experimental,training,38
60037,International,training,2
60038,International,training,2
60041,International,training,2
60042,International,training,2
60045,International,training,2
60048,International,training,2
60074,Experimental,training,38
60143,International,training,2
60144,International,training,2
60145,International,training,2
60146,International,training,2
60170,Folk,training,17
60317,Experimental,training,38
60331,Experimental,validation,38
60472,Hip-Hop,training,21
60474,Hip-Hop,training,21
60476,Hip-Hop,test,21
60477,Hip-Hop,training,21
60478,Hip-Hop,training,21
60510,Hip-Hop,training,21
60533,International,test,2
60534,International,test,2
60535,International,test,2
60536,International,test,2
60537,International,test,2
60544,International,training,2
60547,International,training,2
60548,International,training,2
60549,International,training,2
60736,Rock,training,12
60753,International,training,2
60754,International,training,2
60755,International,training,2
60756,International,training,2
60757,International,training,2
60758,International,training,2
60775,International,training,2
60776,International,training,2
60777,International,training,2
60857,International,training,2
60864,International,training,2
60865,International,training,2
60871,International,test,2
60872,International,test,2
60873,International,test,2
60874,International,test,2
60875,International,test,2
60994,Experimental,training,38
61006,Folk,training,17
61007,Folk,training,17
61008,Folk,training,17
61010,Folk,training,17
61011,Folk,training,17
61012,Folk,training,17
61013,Folk,training,17
61159,Hip-Hop,training,21
61160,Hip-Hop,training,21
61161,Hip-Hop,training,21
61172,Hip-Hop,training,21
61174,Hip-Hop,training,21
61175,Hip-Hop,training,21
61452,Hip-Hop,training,21
61453,Hip-Hop,training,21
61491,Rock,training,12
61492,Rock,training,12
61493,Rock,training,12
61587,Pop,training,10
61589,Pop,training,10
61591,Pop,training,10
61592,Pop,training,10
61668,Hip-Hop,training,21
61670,Pop,training,10
61679,Pop,training,10
61734,Pop,validation,10
61736,Pop,validation,10
61742,Pop,validation,10
61814,Rock,training,12
61820,Rock,test,12
61821,Rock,test,12
61884,Hip-Hop,training,21
62001,Hip-Hop,training,21
62003,Instrumental,training,1235
62005,Instrumental,training,1235
62007,Instrumental,training,1235
62163,Pop,training,10
62164,Pop,training,10
62165,Pop,training,10
62180,Instrumental,training,1235
62183,International,training,2
62184,International,validation,2
62185,International,training,2
62186,International,training,2
62187,International,training,2
62188,International,training,2
62189,International,training,2
62190,International,training,2
62191,International,training,2
62192,International,training,2
62193,International,training,2
62194,International,training,2
62195,International,training,2
62196,International,training,2
62337,Rock,training,12
62426,Folk,training,17
62436,Pop,training,10
62445,Rock,training,12
62446,Pop,training,10
62448,Pop,training,10
62449,Pop,training,10
62450,Pop,training,10
62452,Pop,training,10
62458,Rock,training,12
62525,International,training,2
62526,International,training,2
62527,International,training,2
62528,International,training,2
62529,International,training,2
62531,International,training,2
62532,International,training,2
62533,International,training,2
62534,International,training,2
62586,Rock,training,12
62589,International,training,2
62591,International,training,2
62592,International,training,2
62594,International,training,2
62595,International,training,2
62596,International,training,2
62655,Rock,training,12
62671,Electronic,training,15
62742,Pop,training,10
62748,Pop,training,10
62749,Pop,training,10
62750,Pop,training,10
62751,Pop,training,10
62753,Pop,training,10
63043,Rock,training,12
63044,Rock,training,12
63045,Rock,training,12
63064,Electronic,test,15
63065,Electronic,test,15
63117,Rock,training,12
63149,Experimental,test,38
63159,Experimental,test,38
63161,Experimental,test,38
63191,Rock,training,12
63208,Folk,training,17
63224,Pop,training,10
63226,Pop,training,10
63250,Folk,test,17
63251,Folk,test,17
63252,Folk,test,17
63253,Folk,test,17
63255,Folk,test,17
63257,Folk,test,17
63258,Folk,test,17
63287,Instrumental,training,1235
63289,Instrumental,training,1235
63290,Instrumental,training,1235
63291,Instrumental,training,1235
63292,Instrumental,training,1235
63456,Folk,test,17
63457,Folk,test,17
63470,Rock,training,12
63471,Rock,training,12
63472,Rock,training,12
63626,Experimental,training,38
63655,Electronic,training,15
63733,Hip-Hop,training,21
63747,Hip-Hop,training,21
63755,Hip-Hop,training,21
63757,Hip-Hop,training,21
63770,Hip-Hop,training,21
63789,Hip-Hop,training,21
63803,Hip-Hop,training,21
63804,Hip-Hop,training,21
63805,Hip-Hop,training,21
63874,Hip-Hop,training,21
63900,Hip-Hop,training,21
63908,Hip-Hop,training,21
63922,Rock,training,12
63936,Experimental,training,38
63999,Pop,training,10
64005,Pop,training,10
64006,Pop,training,10
64007,Pop,training,10
64008,Pop,training,10
64009,Pop,training,10
64035,Rock,training,12
64078,Experimental,training,38
64079,Pop,validation,10
64091,Experimental,training,38
64093,Experimental,training,38
64247,Experimental,training,38
64248,Experimental,training,38
64249,Experimental,training,38
64252,Experimental,training,38
64253,Experimental,training,38
64331,Electronic,training,15
64332,Electronic,training,15
64333,Electronic,training,15
64334,Electronic,training,15
64338,Hip-Hop,training,21
64364,Pop,training,10
64365,Pop,training,10
64366,Pop,training,10
64407,International,training,2
64408,International,validation,2
64409,International,training,2
64410,International,training,2
64515,Hip-Hop,validation,21
64516,Hip-Hop,validation,21
64517,Hip-Hop,validation,21
64519,Hip-Hop,validation,21
64520,Hip-Hop,validation,21
64521,Hip-Hop,validation,21
64522,Hip-Hop,validation,21
64523,Hip-Hop,validation,21
64535,Electronic,training,15
64536,Electronic,training,15
64537,Electronic,training,15
64538,Electronic,training,15
64542,Electronic,training,15
64553,Folk,training,17
64556,Folk,training,17
64567,Rock,training,12
64590,International,validation,2
64591,International,validation,2
64592,International,validation,2
64593,International,validation,2
64594,Experimental,training,38
64601,Experimental,training,38
64604,Experimental,training,38
64618,Electronic,test,15
64625,Hip-Hop,validation,21
64626,Hip-Hop,validation,21
64627,Hip-Hop,validation,21
64628,Hip-Hop,validation,21
64629,Hip-Hop,validation,21
64630,Hip-Hop,validation,21
64631,Hip-Hop,validation,21
64659,Rock,training,12
64787,Pop,training,10
64788,Pop,training,10
64789,Pop,training,10
64796,Pop,training,10
64809,Folk,training,17
64834,Pop,training,10
64840,Pop,training,10
64841,Pop,training,10
64854,Experimental,training,38
64855,Experimental,training,38
64856,Experimental,training,38
64857,Experimental,training,38
64858,Experimental,training,38
64859,Experimental,training,38
64860,Experimental,training,38
64861,Experimental,training,38
64862,Experimental,training,38
64863,Experimental,training,38
64864,Experimental,training,38
64865,Experimental,training,38
64866,Experimental,training,38
64893,Experimental,training,38
64895,Experimental,training,38
64896,Experimental,training,38
64918,Rock,training,12
64919,Rock,training,12
64988,Hip-Hop,training,21
64989,Hip-Hop,training,21
64990,Hip-Hop,training,21
64991,Hip-Hop,training,21
64992,Hip-Hop,training,21
64993,Hip-Hop,training,21
64994,Hip-Hop,training,21
64995,Hip-Hop,training,21
65037,Electronic,validation,15
65038,Electronic,validation,15
65039,Electronic,validation,15
65040,Electronic,validation,15
65063,Electronic,training,15
65064,Electronic,training,15
65073,Electronic,training,15
65076,International,training,2
65077,International,training,2
65090,Experimental,training,38
65234,Experimental,training,38
65265,Experimental,test,38
65488,Electronic,training,15
65619,Rock,training,12
65683,Folk,validation,17
65685,Folk,training,17
65745,Hip-Hop,validation,21
65752,Hip-Hop,training,21
65755,Pop,training,10
65756,Pop,training,10
65777,Electronic,test,15
65779,Electronic,test,15
65780,Electronic,test,15
65893,Folk,training,17
66058,Folk,training,17
66073,Electronic,training,15
66074,Electronic,training,15
66075,Electronic,training,15
66076,Electronic,training,15
66180,Folk,training,17
66187,Folk,training,17
66390,Electronic,training,15
66394,Rock,validation,12
66405,Rock,training,12
66469,Experimental,training,38
66482,Experimental,training,38
66483,Experimental,training,38
66525,Instrumental,training,1235
66534,Rock,test,12
66535,Rock,test,12
66536,Rock,test,12
66537,Rock,test,12
66538,Rock,test,12
66539,Rock,test,12
66636,Electronic,training,15
66637,Electronic,training,15
66638,Electronic,training,15
66641,Pop,training,10
66643,Pop,training,10
66644,Pop,training,10
66646,Pop,training,10
66648,Pop,training,10
66649,Pop,training,10
66650,Pop,training,10
66689,Electronic,validation,15
66690,Electronic,validation,15
66717,Rock,test,12
66757,Instrumental,training,1235
66782,Pop,validation,10
66783,Pop,validation,10
67007,Pop,training,10
67010,Pop,training,10
67011,Folk,training,17
67016,Folk,training,17
67017,Folk,training,17
67121,Rock,training,12
67163,Rock,training,12
67232,Hip-Hop,training,21
67233,Hip-Hop,training,21
67235,Hip-Hop,training,21
67237,Rock,validation,12
67308,Electronic,training,15
67330,Pop,test,10
67331,Pop,test,10
67332,Pop,test,10
67333,Pop,test,10
67334,Pop,test,10
67336,Pop,test,10
67357,Pop,training,10
67358,Pop,training,10
67359,Pop,training,10
67360,Pop,training,10
67361,Pop,training,10
67362,Pop,training,10
67363,Pop,training,10
67364,Pop,validation,10
67365,Pop,test,10
67366,Pop,training,10
67367,Pop,training,10
67368,Pop,training,10
67412,Rock,training,12
67457,Experimental,test,38
67470,Electronic,training,15
67500,Experimental,training,38
67553,Electronic,training,15
67556,Rock,training,12
67557,Rock,training,12
67558,Rock,training,12
67597,Folk,training,17
67598,Folk,training,17
67600,Folk,training,17
67637,Electronic,training,15
67638,Electronic,validation,15
67639,Electronic,training,15
67640,Electronic,training,15
67660,Rock,training,12
67661,Rock,training,12
67673,Rock,training,12
67707,Experimental,training,38
67760,Pop,training,10
67763,Folk,training,17
67764,Folk,training,17
67765,Folk,training,17
67766,Folk,training,17
67784,Hip-Hop,training,21
67793,Hip-Hop,training,21
67829,Experimental,training,38
68353,Pop,training,10
68354,Pop,training,10
68355,Pop,training,10
68356,Pop,training,10
68404,Rock,test,12
68407,Experimental,training,38
68410,Experimental,training,38
68444,Electronic,training,15
68531,Hip-Hop,training,21
68536,Experimental,test,38
68537,Experimental,test,38
68538,Experimental,validation,38
68539,Experimental,training,38
68540,Experimental,training,38
68541,Experimental,training,38
68543,Experimental,training,38
68549,Experimental,training,38
68551,Experimental,test,38
68573,Experimental,training,38
68579,Experimental,training,38
68582,Electronic,test,15
68587,Electronic,test,15
68592,Hip-Hop,training,21
68600,Hip-Hop,training,21
68601,Hip-Hop,training,21
68680,Electronic,training,15
68682,Electronic,training,15
68683,Electronic,training,15
68820,Rock,training,12
68821,Rock,training,12
68837,Folk,training,17
68838,Folk,training,17
68839,Folk,training,17
68840,Folk,training,17
68841,Folk,training,17
68842,Folk,training,17
68843,Folk,training,17
68844,Folk,training,17
68851,Folk,training,17
68852,Folk,training,17
68853,Folk,training,17
68854,Folk,training,17
68860,Folk,training,17
68861,Folk,training,17
68862,Folk,training,17
68869,Experimental,training,38
68872,Experimental,training,38
68875,Experimental,training,38
68891,Electronic,test,15
68892,Electronic,test,15
68893,Electronic,test,15
68894,Electronic,test,15
68895,Electronic,test,15
68896,Electronic,test,15
68897,Electronic,test,15
68898,Electronic,test,15
68899,Electronic,test,15
68909,Rock,validation,12
69001,Experimental,training,38
69002,Experimental,training,38
69170,Electronic,training,15
69181,Pop,training,10
69182,Pop,training,10
69188,Pop,training,10
69193,Electronic,training,15
69194,Electronic,validation,15
69195,Electronic,training,15
69196,Electronic,training,15
69197,Electronic,training,15
69198,Electronic,training,15
69199,Electronic,training,15
69200,Electronic,training,15
69201,Electronic,training,15
69202,Electronic,training,15
69203,Electronic,training,15
69204,Electronic,training,15
69205,Electronic,training,15
69206,Electronic,training,15
69207,Electronic,training,15
69208,Electronic,training,15
69209,Electronic,training,15
69210,Electronic,training,15
69211,Electronic,training,15
69221,Electronic,test,15
69222,Electronic,test,15
69223,Electronic,test,15
69303,Experimental,test,38
69554,Hip-Hop,training,21
69555,Hip-Hop,training,21
69561,Hip-Hop,training,21
69563,Hip-Hop,training,21
69564,Hip-Hop,training,21
69567,Folk,training,17
69682,Experimental,training,38
69723,Rock,training,12
69726,Rock,training,12
69727,Rock,training,12
69732,Electronic,training,15
69744,Pop,training,10
69745,Pop,training,10
69746,Pop,training,10
69747,Pop,training,10
69761,Folk,training,17
69762,Folk,training,17
69763,Folk,training,17
69764,Folk,training,17
69765,Folk,training,17
69766,Folk,training,17
69767,Folk,training,17
69768,Folk,training,17
69781,Rock,training,12
69784,Experimental,training,38
69785,Experimental,training,38
69787,Experimental,training,38
69788,Experimental,training,38
69789,Experimental,training,38
69791,Experimental,training,38
69792,Experimental,training,38
69793,Experimental,training,38
69798,Experimental,training,38
69822,Hip-Hop,training,21
69823,Hip-Hop,training,21
69824,Hip-Hop,training,21
69825,Hip-Hop,training,21
69826,Hip-Hop,training,21
69827,Hip-Hop,training,21
69828,Hip-Hop,training,21
69830,Hip-Hop,training,21
69833,Hip-Hop,training,21
69904,Hip-Hop,training,21
69947,Rock,validation,12
69949,Rock,validation,12
69985,Electronic,validation,15
70002,Experimental,training,38
70005,Experimental,training,38
70174,Experimental,training,38
70206,Hip-Hop,training,21
70207,Hip-Hop,training,21
70208,Hip-Hop,training,21
70299,Electronic,validation,15
70300,Electronic,validation,15
70301,Electronic,validation,15
70302,Electronic,validation,15
70303,Electronic,validation,15
70402,Rock,training,12
70403,Rock,validation,12
70409,Rock,training,12
70423,Pop,validation,10
70424,Pop,validation,10
70425,Pop,validation,10
70426,Pop,validation,10
70654,Hip-Hop,training,21
70655,Hip-Hop,training,21
70657,Hip-Hop,training,21
70660,Hip-Hop,training,21
70768,Hip-Hop,validation,21
70770,Hip-Hop,validation,21
70772,Hip-Hop,validation,21
70773,Hip-Hop,validation,21
70774,Hip-Hop,validation,21
70775,Hip-Hop,validation,21
70813,Rock,training,12
70873,Pop,training,10
70875,Pop,training,10
70878,Pop,training,10
70879,Pop,training,10
71096,Electronic,training,15
71133,Folk,training,17
71157,Hip-Hop,training,21
71158,Hip-Hop,training,21
71172,Hip-Hop,training,21
71173,Hip-Hop,training,21
71174,Hip-Hop,training,21
71175,Hip-Hop,training,21
71216,Hip-Hop,training,21
71225,Hip-Hop,training,21
71228,Hip-Hop,training,21
71230,Hip-Hop,training,21
71231,Hip-Hop,training,21
71240,Hip-Hop,training,21
71241,Hip-Hop,training,21
71242,Hip-Hop,training,21
71243,Hip-Hop,training,21
71244,Hip-Hop,training,21
71245,Hip-Hop,training,21
71246,Hip-Hop,training,21
71247,Hip-Hop,training,21
71248,Hip-Hop,training,21
71249,Hip-Hop,training,21
71250,Hip-Hop,training,21
71251,Hip-Hop,training,21
71252,Hip-Hop,training,21
71253,Hip-Hop,training,21
71254,Hip-Hop,training,21
71255,Hip-Hop,training,21
71276,Rock,training,12
71303,Rock,validation,12
71304,Rock,validation,12
71371,Rock,test,12
71372,Rock,test,12
71420,Electronic,test,15
71503,Electronic,test,15
71506,Electronic,validation,15
71507,Electronic,training,15
71508,Electronic,training,15
71509,Electronic,training,15
71510,Electronic,training,15
71511,Electronic,training,15
71512,Electronic,training,15
71513,Electronic,training,15
71514,Electronic,training,15
71515,Electronic,training,15
71516,Electronic,training,15
71617,Rock,training,12
71620,Rock,training,12
71622,Rock,training,12
71690,Hip-Hop,training,21
71691,Hip-Hop,training,21
71692,Hip-Hop,training,21
71693,Hip-Hop,training,21
71694,Hip-Hop,training,21
71695,Hip-Hop,training,21
71709,Pop,training,10
71711,Rock,test,12
71714,Rock,training,12
71715,Rock,training,12
71719,Rock,training,12
71721,Rock,training,12
71722,Folk,validation,17
71822,Electronic,training,15
71884,Experimental,training,38
71885,Experimental,training,38
71937,Rock,training,12
71938,Rock,training,12
72046,Folk,training,17
